,date,size,edges,avgdeg,diameter,clustering,connectivity,anger,disgust,fear,joy,sadness,surprise,volume,daychange
56,2021-03-25,4432,8249,-0.23185469341243428,11,0.000415680988503862,0,0.19776132273132624,0.005531274999185777,0.3783558101058962,0.07008735087623019,0.06298048034525586,0.11009357529979649,131192800,1.9799999999999986
57,2021-03-26,2256,4050,-0.21580679634270583,13,0.00046056777073265933,0,0.18406523597639315,0.007656745144346689,0.26414995263039937,0.10106850991144219,0.07592201222208084,0.14315714525297799,84633100,-1.0299999999999994
58,2021-03-29,1645,3609,-0.2292717270332855,9,0.0009374714283714385,0,0.1426021258257812,0.007987343185649351,0.2865841030106153,0.1218414628288841,0.08289077670135736,0.1553203247411784,37330700,0.02999999999999936
59,2021-03-30,1478,2980,-0.21294697632180204,11,0.0009203732645262823,0,0.16289517980779783,0.005562393530378154,0.2330522225990307,0.14126793211472824,0.06850931398342727,0.16044838319537816,39020500,0.03999999999999915
60,2021-03-31,1587,3091,-0.27432990480493175,10,0.0008480856640464934,0,0.19332720500343245,0.01826135532618052,0.2385933155779337,0.13478209070172328,0.05956868861503618,0.14933525877282555,29832300,-0.1899999999999995
61,2021-04-01,1863,3560,-0.2031179109343111,12,0.001180288961794416,0,0.20568678316953715,0.008123054260205029,0.25811399157580256,0.13877185845478676,0.0628364452192416,0.10699550774813472,77473900,-0.870000000000001
62,2021-04-05,2218,4562,-0.23061433948033644,11,0.0013029774882799608,0,0.21650573862110328,0.005777362902866462,0.2029475019396107,0.1515846927509937,0.05821835203605836,0.13774736576631477,96082300,0.5099999999999998
63,2021-04-06,1552,2915,-0.2009068870933335,12,0.0006384614916746802,0,0.2474249908981314,0.010048603565789582,0.22581325281970838,0.11882126860338514,0.06287124440485119,0.13935518550642728,44067000,-0.20000000000000107
64,2021-04-07,1403,2909,-0.25339573794648906,10,0.00128608876398421,0,0.2735323677614364,0.0060988566797054765,0.23304479934138875,0.1120583670095394,0.05082513999840748,0.11512234503099854,28804300,-0.22000000000000064
65,2021-04-08,1528,3371,-0.24203569511338996,10,0.00041817890494226924,0,0.21090758591132866,0.0064347218466104085,0.26633159208202084,0.11482634945968306,0.07866929747165692,0.12217270932687568,33408700,-0.22000000000000064
66,2021-04-09,1541,3152,-0.2676655319646109,11,0.0003922839294001597,0,0.19922456216844378,0.014161632546520161,0.2733262521356929,0.14263926695731086,0.06196299232418461,0.12809910584171344,29254600,-0.17999999999999972
67,2021-04-12,1841,3871,-0.26209788856036165,10,0.000503887831376137,0,0.18214500578084317,0.007385782707277563,0.23119822768623705,0.12215227520358883,0.07299278733621295,0.15840397490637498,51269800,-0.8200000000000003
68,2021-04-13,1554,3558,-0.2531212715570318,10,0.0008517347707898474,0,0.18398307240484613,0.005614176354518297,0.23958710718190854,0.12968167387420326,0.05811817453197912,0.13806409774476577,44049100,0.17999999999999972
69,2021-04-14,1717,3982,-0.22077388633210077,8,0.0007499877738008276,0,0.16073482965710892,0.01152716875139743,0.2234100523187277,0.1525381220275983,0.05712902528371111,0.15833391559540072,51166300,0.34999999999999964
70,2021-04-15,2359,5959,-0.23157994669215765,12,0.0024817506351022703,0,0.16052554109629544,0.007390146659117093,0.26578751085784535,0.14938569298935156,0.06362400695853838,0.14600197916909968,45198900,0.019999999999999574
